Genus,Species,TreeDiameter,Region
Symplocaceae,Symplocos cochinchinensis,0.538,South+AC0-East Asia (tropical)
Symplocaceae,Symplocos fasciculata,0.3,South+AC0-East Asia (tropical)
Symplocaceae,Symplocos hayesii,0.679,Australia
Symplocaceae,Symplocos lancifolia,0.47,China
Symplocaceae,Symplocos lancifolia,0.457,China
Symplocaceae,Symplocos martinicensis,0.8,Central America (tropical)
Symplocaceae,Symplocos paucistaminea,0.448,Australia
Symplocaceae,Symplocos reflexa,0.49,South America (tropical)
Symplocaceae,Symplocos stawellii,0.469,Australia/PNG (tropical)
Symplocaceae,Symplocos thwaitesii,0.538,Australia/PNG (tropical)
Symplocaceae,Symplocos thwaitesii,0.538,Australia/PNG (tropical)
Myrtaceae,Syncarpia glomulifera,0.76,Australia
Myrtaceae,Syncarpia glomulifera,0.814,Australia/PNG (tropical)
Myrtaceae,Syncarpia glomulifera,0.7,Australia/PNG (tropical)
Myrtaceae,Syncarpia glomulifera,0.76,Australia
Myrtaceae,Syncarpia glomulifera,0.814,Australia/PNG (tropical)
Myrtaceae,Syncarpia glomulifera,0.749,Australia
Myrtaceae,Syncarpia glomulifera,0.814,Australia/PNG (tropical)
Myrtaceae,Syncarpia hillii,0.683,Australia/PNG (tropical)
Myrtaceae,Syncarpia hillii,0.689,Australia/PNG (tropical)
Myrtaceae,Syncarpia hillii,0.68,Australia/PNG (tropical)
Sapindaceae,Synima cordierii,0.814,Australia/PNG (tropical)
Sapindaceae,Synima cordierii,0.814,Australia/PNG (tropical)
Meliaceae,Synoum glandulosum,0.531,Australia/PNG (tropical)
Meliaceae,Synoum glandulosum,0.581,Australia/PNG (tropical)
Meliaceae,Synoum muelleri,0.538,Australia/PNG (tropical)
Sapotaceae,Synsepalum afzelii,0.815,Africa (tropical)
Sapotaceae,Synsepalum msolo,0.54,Africa (extratropical)
Myrtaceae,Syzygium alliiligneum,0.525,Australia/PNG (tropical)
Myrtaceae,Syzygium angophoroides,0.787,Australia/PNG (tropical)
Myrtaceae,Syzygium angophoroides,0.801,Australia/PNG (tropical)
Myrtaceae,Syzygium angophoroides,0.801,Australia/PNG (tropical)
Myrtaceae,Syzygium araiocladum,0.79,China
Myrtaceae,Syzygium araiocladum,0.682,China
Myrtaceae,Syzygium australe,0.633,Australia/PNG (tropical)
Myrtaceae,Syzygium brackenridgei,0.76,Oceania
Myrtaceae,Syzygium buettnerianum,0.611,Australia/PNG (tropical)
Myrtaceae,Syzygium bungadinnia,0.581,Australia/PNG (tropical)
Myrtaceae,Syzygium bungadinnia,0.581,Australia/PNG (tropical)
Myrtaceae,Syzygium canicortex,0.607,Australia/PNG (tropical)
Myrtaceae,Syzygium claviflorum,0.607,Australia/PNG (tropical)
Myrtaceae,Syzygium claviflorum,0.64,South+AC0-East Asia (tropical)
Myrtaceae,Syzygium cordatum,0.62,Africa (tropical)
Myrtaceae,Syzygium cordatum,0.62,Africa (extratropical)
Myrtaceae,Syzygium cormiflorum,0.649,Australia/PNG (tropical)
Myrtaceae,Syzygium cormiflorum,0.689,Australia/PNG (tropical)
Myrtaceae,Syzygium cormiflorum,0.663,Australia/PNG (tropical)
Myrtaceae,Syzygium cormiflorum,0.663,Australia/PNG (tropical)
Myrtaceae,Syzygium corynanthum,0.612,Australia
Myrtaceae,Syzygium corynanthum,0.607,Australia/PNG (tropical)
Myrtaceae,Syzygium corynanthum,0.607,Australia/PNG (tropical)
Myrtaceae,Syzygium crebrinerve,0.633,Australia/PNG (tropical)
Myrtaceae,Syzygium crebrinerve,0.633,Australia/PNG (tropical)
Myrtaceae,Syzygium cryptophlebium,0.65,Australia/PNG (tropical)
Myrtaceae,Syzygium cryptophlebium,0.65,Australia/PNG (tropical)
Myrtaceae,Syzygium cryptophlebium,0.65,Australia/PNG (tropical)
Myrtaceae,Syzygium cumini,0.654,China
Myrtaceae,Syzygium cumini,0.76,India
Myrtaceae,Syzygium cumini,0.604,China
Myrtaceae,Syzygium curvistylum,0.76,Oceania
Myrtaceae,Syzygium dictyophlebium,0.723,Australia/PNG (tropical)
Myrtaceae,Syzygium divaricatum,0.697,Australia/PNG (tropical)
Myrtaceae,Syzygium endophloium,0.801,Australia/PNG (tropical)
Myrtaceae,Syzygium fijiense,0.76,Oceania
Myrtaceae,Syzygium filiforme,0.66,South+AC0-East Asia (tropical)
Myrtaceae,Syzygium forte,0.594,Australia/PNG (tropical)
Myrtaceae,Syzygium forte,0.594,Australia/PNG (tropical)
Myrtaceae,Syzygium forte,0.66,Australia/PNG (tropical)
Myrtaceae,Syzygium francisii,0.599,Australia/PNG (tropical)
Myrtaceae,Syzygium francisii,0.62,Australia/PNG (tropical)
Myrtaceae,Syzygium francisii,0.62,Australia/PNG (tropical)
Myrtaceae,Syzygium gardneri,0.76,India
Myrtaceae,Syzygium gerrardii,0.646,Africa (extratropical)
Myrtaceae,Syzygium griffithii,0.56,South+AC0-East Asia (tropical)
Myrtaceae,Syzygium guineense,0.6,Africa (tropical)
Myrtaceae,Syzygium guineense,0.58,Africa (extratropical)
Myrtaceae,Syzygium guineense,0.649,Africa (extratropical)
Myrtaceae,Syzygium gustavioides,0.574,Australia/PNG (tropical)
Myrtaceae,Syzygium gustavioides,0.615,Australia/PNG (tropical)
Myrtaceae,Syzygium gustavioides,0.594,Australia/PNG (tropical)
Myrtaceae,Syzygium gustavioides,0.594,Australia/PNG (tropical)
Myrtaceae,Syzygium hedraiophyllum,0.775,Australia/PNG (tropical)
Myrtaceae,Syzygium hemilamprum,0.536,Australia/PNG (tropical)
Myrtaceae,Syzygium hemilamprum,0.62,Australia/PNG (tropical)
Myrtaceae,Syzygium indet,0.801,Australia/PNG (tropical)
Myrtaceae,Syzygium indet,0.525,Australia/PNG (tropical)
Myrtaceae,Syzygium indet,0.771,Australia/PNG (tropical)
Myrtaceae,Syzygium indet,0.65,Australia/PNG (tropical)
Myrtaceae,Syzygium indet,0.652,Madagascar
Myrtaceae,Syzygium indet,0.676,Africa (tropical)
Myrtaceae,Syzygium inophylloides,0.801,Oceania
Myrtaceae,Syzygium jambos,0.7,South America (tropical)
Myrtaceae,Syzygium johnsonii,0.702,Australia/PNG (tropical)
Myrtaceae,Syzygium johnsonii,0.723,Australia/PNG (tropical)
Myrtaceae,Syzygium johnsonii,0.702,Australia/PNG (tropical)
Myrtaceae,Syzygium kuranda,0.719,Australia/PNG (tropical)
Myrtaceae,Syzygium luehmannii,0.758,Australia/PNG (tropical)
Myrtaceae,Syzygium luehmannii,0.607,Australia/PNG (tropical)
Myrtaceae,Syzygium luehmannii,0.607,Australia/PNG (tropical)
Myrtaceae,Syzygium luehmannii,0.607,Australia/PNG (tropical)
Myrtaceae,Syzygium luehmannii,0.607,Australia/PNG (tropical)
Myrtaceae,Syzygium malaccense,0.6,India
Myrtaceae,Syzygium malaccense,0.523,Australia/PNG (tropical)
Myrtaceae,Syzygium nidie,0.69,Oceania
Myrtaceae,Syzygium oleosum,0.883,Australia/PNG (tropical)
Myrtaceae,Syzygium paniculatum,0.633,Australia/PNG (tropical)
Myrtaceae,Syzygium paniculatum,0.596,Australia
Myrtaceae,Syzygium paniculatum,0.633,Australia/PNG (tropical)
Myrtaceae,Syzygium paniculatum,0.633,Australia/PNG (tropical)
Myrtaceae,Syzygium papyraceum,0.771,Australia/PNG (tropical)
Myrtaceae,Syzygium polyanthum,0.56,South+AC0-East Asia (tropical)
Myrtaceae,Syzygium polyanthum,0.63,South+AC0-East Asia (tropical)
Myrtaceae,Syzygium polyanthum,0.51,South+AC0-East Asia (tropical)
Myrtaceae,Syzygium polyanthum,0.53,South+AC0-East Asia (tropical)
Myrtaceae,Syzygium rostratum,0.75,South+AC0-East Asia (tropical)
Myrtaceae,Syzygium rubiginosum,0.592,Australia/PNG (tropical)
Myrtaceae,Syzygium rubiginosum,0.594,Australia/PNG (tropical)
Myrtaceae,Syzygium sayeri,0.723,Australia/PNG (tropical)
Myrtaceae,Syzygium sayeri,0.63,Australia/PNG (tropical)
Myrtaceae,Syzygium suborbiculare,0.525,Australia/PNG (tropical)
Myrtaceae,Syzygium suborbiculare,0.57,Australia
Myrtaceae,Syzygium suborbiculare,0.663,Australia/PNG (tropical)
Myrtaceae,Syzygium tawahense,0.69,South+AC0-East Asia (tropical)
Myrtaceae,Syzygium tetragonum,0.653,China
Myrtaceae,Syzygium tetragonum,0.669,China
Myrtaceae,Syzygium tierneyanum,0.594,Australia/PNG (tropical)
Myrtaceae,Syzygium tierneyanum,0.594,Australia/PNG (tropical)
Myrtaceae,Syzygium trachyphloium,0.474,Australia/PNG (tropical)
Myrtaceae,Syzygium trachyphloium,0.474,Australia/PNG (tropical)
Myrtaceae,Syzygium wesa,0.65,Australia/PNG (tropical)
Bignoniaceae,Tabebuia aurea,0.76,South America (tropical)
Bignoniaceae,Tabebuia avellanedae,0.804,South America (extratropical)
Bignoniaceae,Tabebuia avellanedae,0.81,South America (tropical)
Bignoniaceae,Tabebuia barbata,0.75,South America (tropical)
Bignoniaceae,Tabebuia barbata,0.65,South America (tropical)
Bignoniaceae,Tabebuia billbergii,0.92,South America (tropical)
Bignoniaceae,Tabebuia capitata,0.9,South America (tropical)
Bignoniaceae,Tabebuia capitata,0.895,South America (tropical)
Bignoniaceae,Tabebuia capitata,0.97,South America (tropical)
Bignoniaceae,Tabebuia cassinoides,0.39,South America (extratropical)
Bignoniaceae,Tabebuia chrysantha,1.07,South America (tropical)
Bignoniaceae,Tabebuia chrysantha,1.14,Mexico
Bignoniaceae,Tabebuia chrysantha,0.92,South America (tropical)
Bignoniaceae,Tabebuia donnell+AC0-smithii,0.43,South America (tropical)
Bignoniaceae,Tabebuia donnell+AC0-smithii,0.4,South America (tropical)
Bignoniaceae,Tabebuia donnell+AC0-smithii,0.53,Mexico
Bignoniaceae,Tabebuia donnell+AC0-smithii,0.38,South America (tropical)
Bignoniaceae,Tabebuia donnell+AC0-smithii,0.39,Africa (tropical)
Bignoniaceae,Tabebuia fluviatilis,0.58,South America (tropical)
Bignoniaceae,Tabebuia guayacan,0.82,South America (tropical)
Bignoniaceae,Tabebuia guayacan,0.85,Central America (tropical)
Bignoniaceae,Tabebuia heptaphylla,0.9,South America (tropical)
Bignoniaceae,Tabebuia heptaphylla,0.869,South America (extratropical)
Bignoniaceae,Tabebuia heptaphylla,0.86,South America (extratropical)
Bignoniaceae,Tabebuia heptaphylla,0.81,South America (tropical)
Bignoniaceae,Tabebuia heptaphylla,0.92,South America (tropical)
Bignoniaceae,Tabebuia heterophylla,0.58,South America (tropical)
Bignoniaceae,Tabebuia heterophylla,0.55,South America (tropical)
Bignoniaceae,Tabebuia heterophylla,0.568,Africa (tropical)
Bignoniaceae,Tabebuia impetiginosa,0.9,South America (tropical)
Bignoniaceae,Tabebuia impetiginosa,0.99,South America (extratropical)
Bignoniaceae,Tabebuia impetiginosa,0.96,Mexico
Bignoniaceae,Tabebuia impetiginosa,0.965,South America (extratropical)
Bignoniaceae,Tabebuia impetiginosa,0.804,South America (extratropical)
Bignoniaceae,Tabebuia impetiginosa,0.85,South America (tropical)
Bignoniaceae,Tabebuia incana,1.06,South America (tropical)
Bignoniaceae,Tabebuia incana,0.82,South America (tropical)
Bignoniaceae,Tabebuia indet,0.52,South America (tropical)
Bignoniaceae,Tabebuia indet,0.57,South America (tropical)
Bignoniaceae,Tabebuia indet,0.91,South America (tropical)
Bignoniaceae,Tabebuia insignis,0.55,South America (tropical)
Bignoniaceae,Tabebuia insignis,0.448,South America (tropical)
Bignoniaceae,Tabebuia insignis,0.58,South America (tropical)
Bignoniaceae,Tabebuia lapacho,0.542,South America (extratropical)
Bignoniaceae,Tabebuia nodosa,0.7,South America (extratropical)
Bignoniaceae,Tabebuia nodosa,0.688,South America (extratropical)
Bignoniaceae,Tabebuia obscura,1.21,South America (tropical)
Bignoniaceae,Tabebuia ochracea,0.82,South America (tropical)
Bignoniaceae,Tabebuia ochracea,1.01,South America (extratropical)
Bignoniaceae,Tabebuia ochracea,0.78,Central America (tropical)
Bignoniaceae,Tabebuia pallida,0.58,South America (tropical)
Bignoniaceae,Tabebuia pedicellata,0.92,South America (tropical)
Bignoniaceae,Tabebuia rosea,0.54,South America (tropical)
Bignoniaceae,Tabebuia rosea,0.48,Central America (tropical)
Bignoniaceae,Tabebuia rosea,0.72,Mexico
Bignoniaceae,Tabebuia rosea,0.49,South America (tropical)
Bignoniaceae,Tabebuia rosea,0.413,Africa (tropical)
Bignoniaceae,Tabebuia rosea,0.582,Africa (tropical)
Bignoniaceae,Tabebuia rosea,0.524,Africa (tropical)
Bignoniaceae,Tabebuia rosea,0.51,Africa (tropical)
Bignoniaceae,Tabebuia rosea,0.52,Africa (tropical)
Bignoniaceae,Tabebuia schumanniana,0.9,Central America (tropical)
Bignoniaceae,Tabebuia serratifolia,0.95,South America (tropical)
Bignoniaceae,Tabebuia serratifolia,0.9,South America (tropical)
Bignoniaceae,Tabebuia serratifolia,1.08,South America (tropical)
Bignoniaceae,Tabebuia serratifolia,0.975,South America (tropical)
Bignoniaceae,Tabebuia serratifolia,0.952,South America (tropical)
Bignoniaceae,Tabebuia serratifolia,0.89,South America (tropical)
Bignoniaceae,Tabebuia serratifolia,0.92,South America (tropical)
Bignoniaceae,Tabebuia serratifolia,0.91,South America (tropical)
Bignoniaceae,Tabebuia serratifolia,0.895,South America (tropical)
Bignoniaceae,Tabebuia serratifolia,0.81,South America (tropical)
Bignoniaceae,Tabebuia serratifolia,0.89,South America (tropical)
Bignoniaceae,Tabebuia serratifolia,0.97,South America (tropical)
Bignoniaceae,Tabebuia serratifolia,0.87,South America (tropical)
Bignoniaceae,Tabebuia stenocalyx,0.56,South America (tropical)
Bignoniaceae,Tabebuia stenocalyx,0.577,South America (tropical)
Bignoniaceae,Tabebuia stenocalyx,0.55,South America (tropical)
Bignoniaceae,Tabebuia stenocalyx,0.54,South America (tropical)
Bignoniaceae,Tabebuia vellosoi,0.99,South America (extratropical)
Apocynaceae,Tabernaemontana attenuata,0.49,South America (tropical)
Apocynaceae,Tabernaemontana attenuata,0.52,South America (tropical)
Apocynaceae,Tabernaemontana australis,0.34,South America (tropical)
Apocynaceae,Tabernaemontana corymbosa,0.59,South+AC0-East Asia (tropical)
Apocynaceae,Tabernaemontana crassa,0.55,Africa (tropical)
Apocynaceae,Tabernaemontana cymosa,0.47,South America (tropical)
Apocynaceae,Tabernaemontana divaricata,0.75,India
Apocynaceae,Tabernaemontana durissima,0.55,South+AC0-East Asia
Apocynaceae,Tabernaemontana elegans,0.646,Africa (extratropical)
Apocynaceae,Tabernaemontana flavicans,0.487,South America (tropical)
Apocynaceae,Tabernaemontana macrocarpa,0.44,South+AC0-East Asia (tropical)
Apocynaceae,Tabernaemontana pachysiphon,0.523,Africa (tropical)
Apocynaceae,Tabernaemontana psychotriaefolia,0.387,South America (tropical)
Apocynaceae,Tabernaemontana undulata,0.585,South America (tropical)
Apocynaceae,Tabernaemontana ventricosa,0.542,Africa (extratropical)
Fabaceae,Tachigali cavipes,0.4,South America (tropical)
Fabaceae,Tachigali cavipes,0.71,South America (tropical)
Fabaceae,Tachigali chrysophylla,0.41,South America (tropical)
Fabaceae,Tachigali chrysophylla,0.522,South America (tropical)
Fabaceae,Tachigali chrysophylla,0.61,South America (tropical)
Fabaceae,Tachigali chrysophylla,0.62,South America (tropical)
Fabaceae,Tachigali colombiana,0.49,South America (tropical)
Fabaceae,Tachigali guianensis,0.56,South America (tropical)
Fabaceae,Tachigali guianensis,0.69,South America (tropical)
Fabaceae,Tachigali hypoleuca,0.71,South America (tropical)
Fabaceae,Tachigali micrantha,0.41,South America (tropical)
Fabaceae,Tachigali multijuga,0.52,South America (extratropical)
Fabaceae,Tachigali multijuga,0.57,South America (tropical)
Fabaceae,Tachigali myrmecophila,0.35,South America (tropical)
Fabaceae,Tachigali myrmecophila,0.57,South America (tropical)
Fabaceae,Tachigali myrmecophila,0.6,South America (tropical)
Fabaceae,Tachigali myrmecophila,0.3,South America (tropical)
Fabaceae,Tachigali myrmecophila,0.56,South America (tropical)
Fabaceae,Tachigali paniculata,0.675,South America (tropical)
Fabaceae,Tachigali paniculata,0.43,South America (tropical)
Fabaceae,Tachigali paniculata,0.663,South America (tropical)
Fabaceae,Tachigali paniculata,0.45,South America (tropical)
Fabaceae,Tachigali peruviana,0.763,South America (tropical)
Fabaceae,Tachigali polyphylla,0.71,South America (tropical)
Fabaceae,Tachigali polyphylla,0.564,South America (tropical)
Fabaceae,Tachigali setifera,0.67,South America (tropical)
Fabaceae,Tachigali versicolor,0.521,Central America (tropical)
Cupressaceae,Taiwania flousiana,0.3,China
Malvaceae,Talipariti elatum,0.6,South America (tropical)
Malvaceae,Talipariti tiliaceum,0.62,South America (tropical)
Malvaceae,Talipariti tiliaceum,0.6,Central America (tropical)
Malvaceae,Talipariti tiliaceum,0.41,South America (tropical)
Sapindaceae,Talisia elephantipes,0.45,South America (tropical)
Sapindaceae,Talisia esculenta,1.1,South America (extratropical)
Sapindaceae,Talisia esculenta,0.947,South America (tropical)
